"Frequency Output","Frequency Input","FCC Callsign",Agency/Category,County,Description,"Alpha Tag","PL Output Tone","PL Input Tone",Mode,"Class Station Code",Tag
124.100000,0.00000,,"Eldon Model Airpark (H79)",Miller,"MIZZU Approach","MIZZU Approach",CSQ,,AM,BM,Aircraft
124.100000,0.00000,,"Eldon Model Airpark (H79)",Miller,"MIZZU Departure","MIZZU Depart",CSQ,,AM,BM,Aircraft
124.200000,0.00000,,"St. Louis Lambert International Airport (STL) St. Louis Terminal Radar Approach Control (T75 TRACON)",Statewide,"App/Dep (Low North Sector)","ALN Arr/Dep",CSQ,,AM,BM,Aircraft
124.225000,0.00000,,"Poplar Bluff Regional Business Airport (KPOF)",Butler,AWOS/AXOS,"KPOF AWOS/ASOS",CSQ,,AM,BM,Aircraft
124.250000,0.00000,,"St. Louis Lambert International Airport (STL) St. Louis Terminal Radar Approach Control (T75 TRACON)",Statewide,"North Final","STL Final-N",CSQ,,AM,BM,Aircraft
124.375000,0.00000,,"Columbia Regional Airport (COU) Air Traffic Control",Statewide,Approach,"COU Approach",CSQ,,AM,BM,Aircraft
124.625000,0.00000,WQJJ661,"Airports Branson Airport - Air Ops",Statewide,ATIS/AWOS,"BBG ATIS / AWOS",CSQ,,AM,B,Aircraft
124.700000,0.00000,,"Kansas City International Airport (MCI) Kansas City TRACON",Statewide,"MCI Departure-West","MCI Dep-W",CSQ,,AM,BM,Aircraft
124.750000,0.00000,,"Airports - Other Air Traffic Control",Statewide,Tower,"KSUS Tower",CSQ,,AM,BM,Aircraft
124.950000,0.00000,,"Monett Regional Airport (HFJ)",Barry,Approach,"HFJ Approach",CSQ,,AM,BM,Aircraft
124.950000,0.00000,,"Springfield-Branson Regional Airport (SGF) Air Traffic Control",Statewide,"Springfield Approach/Departure / Basic RADAR Class C (200-019)","SGF Ap/Dp200",CSQ,,AM,BM,Aircraft
125.025000,0.00000,,"St. Louis Lambert International Airport (STL) Air Traffic Control",Statewide,"Automatic Terminal Information Service (ATIS)","STL ATIS",CSQ,,AM,B,Aircraft
125.050000,0.00000,,"Rosecrans Memorial Airport (St Joseph)",Buchanan,ATIS,"RMA ATIS",CSQ,,AM,BM,Aircraft
125.100000,0.00000,,"St. Louis Lambert International Airport (STL) St. Louis Terminal Radar Approach Control (T75 TRACON)",Statewide,"Approach (1/3/19)","STL Approach**",CSQ,,AM,BM,Aircraft
125.400000,0.00000,,"Federal Forney Field / Waynesville Regional Airport",Statewide,"CTAF / Control Tower","FF CTAF",CSQ,,AM,BM,Military
125.400000,0.00000,,"Fort Leonard Wood Forney AAF",Statewide,Tower,Tower,CSQ,,AM,BM,Aircraft
125.750000,0.00000,,"Kansas City International Airport (MCI) Air Traffic Control",Statewide,"Tower Secondary","MCI Tower 2",CSQ,,AM,BM,Aircraft
125.925000,0.00000,,"Airports Whiteman Air Force Base",Statewide,"Departure Control","SZL Deprtr-V",CSQ,,AM,BM,Military
126.500000,0.00000,,"St. Louis Lambert International Airport (STL) St. Louis Terminal Radar Approach Control (T75 TRACON)",Statewide,"App/Dep (Low West Sector)","SUS Arr/Dep",CSQ,,AM,BM,Aircraft
126.550000,0.00000,,"St. Louis Lambert International Airport (STL) St. Louis Terminal Radar Approach Control (T75 TRACON)",Statewide,"South Final","STL Final-S",CSQ,,AM,BM,Aircraft
126.900000,0.00000,,"Rosecrans Memorial Airport (St Joseph)",Buchanan,Tower,"RMA Tower",CSQ,,AM,BM,Aircraft
127.450000,0.00000,,"Airports Whiteman Air Force Base",Statewide,Approach,"SZL Aprch-V",CSQ,,AM,BM,Military
127.550000,0.00000,,"St. Louis Lambert International Airport (STL) Air Traffic Control",Statewide,"Metering - East","STL Meter-E",CSQ,,AM,BM,Aircraft
127.900000,0.00000,WSY7,"Medical Helicopters / EMS Agencies (Area Wide) ARCH Helicopter",Statewide,"Air Operations (St Louis) [Expired 12/08]","ARCH Air1279",CSQ,,AM,B,Aircraft
128.100000,0.00000,,"St. Louis Lambert International Airport (STL) St. Louis Terminal Radar Approach Control (T75 TRACON)",Statewide,"South Departures","STL Dep-S",CSQ,,AM,BM,Aircraft
128.150000,0.00000,WQJL383,"Airports Branson Airport - Air Ops",Statewide,"Local Control","BBG Local Cntrl",CSQ,,AM,B,Aircraft
128.200000,0.00000,KH9357,"Kansas City International Airport (MCI) Air Traffic Control",Statewide,Tower,"MCI Tower",CSQ,,AM,BM,Aircraft
128.600000,0.00000,,"Neosho Hugh Robinson Airport (KEOS)",Newton,Approach,"KEOS Approach",CSQ,,AM,BM,Aircraft
128.900000,0.00000,KPL3,"Kansas City International Airport (MCI) Aviation - Airlines",Statewide,"American: Maintenance","MCI Am Maint",CSQ,,AM,BM,Aircraft
128.970000,0.00000,,"Kansas City International Airport (MCI) Air Traffic Control",Statewide,"Ramp Control North","MCI Ramp Cntrl N",CSQ,,AM,BM,Aircraft
129.100000,0.00000,WQKE552,"Charles B. Wheeler Kansas City Downtown Airport (MKC) Operations",Statewide,"Hangar 10 (NW side of airport)","MKC Hangar10",CSQ,,AM,BM,Aircraft
129.450000,0.00000,WEZ3,"St. Louis Lambert International Airport (STL) Other Airlines",Statewide,"ARINC San Francisco Radio","ARINC SF RADIO",CSQ,,AM,BM,Aircraft
129.450000,0.00000,KAB2,"Kansas City International Airport (MCI) Aviation - Airlines",Statewide,"ARINC San Francisco Radio","ARINC SF Radio",CSQ,,AM,BM,Aircraft
129.575000,0.00000,KXZ9,"Charles B. Wheeler Kansas City Downtown Airport (MKC) Operations",Statewide,"Executive Beechcraft (SE side of airport)",ExecBchcraft,CSQ,,AM,BM,Aircraft
129.625000,0.00000,WYQ9,"St. Louis Lambert International Airport (STL) American Airlines",Statewide,"American: Operations","AA Ops",CSQ,,AM,BM,Aircraft
129.650000,0.00000,,"St. Louis Lambert International Airport (STL) Delta Air Lines",Statewide,Operations,"Delta AirOps",CSQ,,AM,BM,Aircraft
129.775000,0.00000,WYQ9,"St. Louis Lambert International Airport (STL) American Airlines",Statewide,"American: Ramp Control - West (Concourse C Odd Gates)","AA RampCtl W",CSQ,,AM,BM,Aircraft
129.925000,0.00000,KBY7,"St. Louis Lambert International Airport (STL) Continental",Statewide,"Continental: Dispatch/Operations"," STL Cont Op",CSQ,,AM,BM,Aircraft
130.125000,0.00000,KIB7,"St. Louis Lambert International Airport (STL) Southwest",Statewide,Southwest,"SWA Air",CSQ,,AM,BM,Aircraft
130.150000,0.00000,WXS4,"Kansas City International Airport (MCI) Aviation - Airlines",Statewide,United,"MCI United",CSQ,,AM,BM,Aircraft
130.175000,0.00000,KCH5,"Kansas City International Airport (MCI) Aviation - Airlines",Statewide,"American Airlines: Dispatch/Operations","MCI American",CSQ,,AM,BM,Aircraft
130.625000,0.00000,WBI9,"St. Louis Lambert International Airport (STL) American Airlines",Statewide,"American: Ramp Control - East (Concourse C Even Gates)","AA RampCtl E",CSQ,,AM,BM,Aircraft
130.750000,0.00000,WRE9,"St. Louis Lambert International Airport (STL) Other Airlines",Statewide,DHL,DHL,CSQ,,AM,BM,Aircraft
130.820000,0.00000,,"Kansas City International Airport (MCI) Air Traffic Control",Statewide,"Ramp Control South","MCI Ramp Cntrl S",CSQ,,AM,BM,Aircraft
130.850000,0.00000,WZO8,"Kansas City International Airport (MCI) Aviation - Airlines",Statewide,"US Airways","MCI US Airways",CSQ,,AM,BM,Aircraft
130.950000,0.00000,,"Airports - Other Airlines",Statewide,"Aero Charter Jet Center","KSUS AChrtr  FBO",CSQ,,AM,BM,Aircraft
131.100000,0.00000,KDG9,"St. Louis Lambert International Airport (STL) American Airlines",Statewide,"Trans States (""Waterski"") - Operations","TS Waterski1",CSQ,,AM,BM,Aircraft
131.275000,0.00000,,"St. Louis Lambert International Airport (STL) Airport Services - Miscellaneous",Statewide,"De-Ice Trucks","De-Ice Truck STL",CSQ,,AM,BM,Business
131.300000,0.00000,KAB2,"Kansas City International Airport (MCI) Aviation - ARINC En Route Service",Statewide,"""San Francisco Radio""","SFO EnrRadio",CSQ,,AM,BM,Aircraft
131.350000,0.00000,KCT2,"St. Louis Lambert International Airport (STL) Other Airlines",Statewide,"Signature Flight Services: AIRNC","SFS STL AIRNC",CSQ,,AM,BM,Aircraft
131.450000,0.00000,KWH9,"Kansas City International Airport (MCI) Aviation - Airlines",Statewide,Delta,"MCI Delta",CSQ,,AM,BM,Aircraft
131.570000,0.00000,,"Kansas City International Airport (MCI) Aviation - Airlines",Statewide,"Frontier Airlines [F9 OPS]","MCI Frontier F9",CSQ,,AM,BM,Aircraft
131.625000,0.00000,WZZ8,"St. Louis Lambert International Airport (STL) American Airlines",Statewide,"Trans States (""Waterski"")","TS Waterski2",CSQ,,AM,BM,Aircraft
131.700000,0.00000,KSR5,"Kansas City International Airport (MCI) Aviation - Airlines",Statewide,Southwest,"MCI Southwest",CSQ,,AM,BM,Aircraft
132.125000,0.00000,,"St. Louis Lambert International Airport (STL) St. Louis Terminal Radar Approach Control (T75 TRACON)",Statewide,"North Feeder (Initial Approach)","STL App-N",CSQ,,AM,BM,Aircraft
132.400000,0.00000,,"Airports Whiteman Air Force Base",Statewide,Tower,"SZL Tower-V",CSQ,,AM,BM,Military
132.475000,0.00000,,"St. Louis Lambert International Airport (STL) Air Traffic Control",Statewide,"Tower - West","STL Tower-W",CSQ,,AM,BM,Aircraft
132.600000,0.00000,,"Kirksville Regional Airport (IRK)",Adair,Approach,"IRK Approach",CSQ,,AM,BM,Aircraft
133.100000,0.00000,,"Airports - Other Air Traffic Control",Statewide,"Clearance Delivery","KSUS Clearance",CSQ,,AM,BM,Aircraft
133.300000,0.00000,,"Charles B. Wheeler Kansas City Downtown Airport (MKC) Operations",Statewide,Tower,"MKC Tower",CSQ,,AM,BM,Aircraft
133.350000,0.00000,,"Rosecrans Memorial Airport (St Joseph)",Buchanan,PAR,"RMA PAR",CSQ,,AM,BM,Aircraft
134.800000,0.00000,,"Airports - Other Air Traffic Control",Statewide,"Automatic Terminal Information Service (ATIS)","KSUS ATIS",CSQ,,AM,B,Aircraft
134.950000,0.00000,,"Springfield-Branson Regional Airport (SGF) Air Traffic Control",Statewide,"Missouri National Guard: Operations","SGF MNG Ops",CSQ,,AM,BM,Aircraft
135.125000,0.00000,,"Springfield-Branson Regional Airport (SGF) Air Traffic Control",Statewide,ATIS,"SGF ATIS",CSQ,,AM,BM,Aircraft
135.325000,0.00000,,"Eldon Model Airpark (H79)",Miller,"WX AWOS","H79 WX AWOS",CSQ,,AM,B,Aircraft
135.700000,0.00000,,"Kansas City International Airport (MCI) Air Traffic Control",Statewide,"Clearance Delivery","MCI Clrnc Del",CSQ,,AM,BM,Aircraft
140.075000,149.57500,,"Camp Clark - National Guard",Vernon,Range,"Camp Clark Range","186.2 PL",,FMN,RM,Military
142.175000,149.03750,,"Camp Clark - National Guard",Vernon,Operations,"Camp Clark Ops","186.2 PL",,FMN,RM,Military
144.910000,0.00000,,"SKYWARN/Amateur Radio VHF \'Wide Area\' Frequencies",Statewide,Statewide,HVData,CSQ,,FM,BM,Ham
144.950000,0.00000,,"SKYWARN/Amateur Radio VHF \'Wide Area\' Frequencies",Statewide,Statewide,HVPacket,CSQ,,FM,BM,Ham
144.990000,0.00000,,"SKYWARN/Amateur Radio VHF \'Wide Area\' Frequencies",Statewide,Statewide,HVAPRS,CSQ,,FM,BM,Ham
145.070000,0.00000,,Miscellaneous,Macon,"Packet Radio (also local input to statewide network (Missouri Emergergency Packet Network MEPN)","145.07 CSQ",CSQ,CSQ,FM,BM,Data
145.070000,0.00000,,"SKYWARN/Amateur Radio By County",Statewide,"Macon County - Packet Radio (also local input to statewide network (Missouri Emergergency Packet Network MEPN","Macon County",CSQ,,FM,BM,Ham
145.070000,0.00000,,Miscellaneous,"St. Charles","Digital Packet Radio (CSQ)","StCh EMD Pkt",,,Telm,B,Data
145.110000,0.00000,KZDÃ˜IZE,Miscellaneous,Schuyler,"Repeater (Glenwood)",KZDÃ˜IZE,"103.5 PL",,FM,RM,Ham
145.110000,0.00000,n/a,"Missouri BrandMeister DMR",Benton,"Site: 112 Cole Camp",n/a,n/a,n/a,DMR,RM,TRS
145.130000,0.00000,,"SKYWARN/Amateur Radio By County",Statewide,Kirksville,"BC Kirksvlle",,,FM,RM,Ham
145.130000,144.53000,W0CBL,"ARES / SKYWARN",Adair,"NEMO ARC /Adair ARES Repeater",W0CBL,"156.7 PL","156.7 PL",FM,RM,Ham
145.150000,144.55000,K0DCA,Miscellaneous,Douglas,"Ongo Mo",Ongo,"162.2 PL","162.2 PL",FM,RM,Ham
145.150000,0.00000,,Skywarn,Franklin,"Franklin County South (Crawford County)",145.15,,,FM,RM,Ham
145.190000,144.59000,KA0EJQ,Miscellaneous,Lincoln,"Lincoln / Pike County Skywarn",KA0EJQ,CSQ,CSQ,FM,RM,Ham
145.190000,144.59000,KAÃ˜EJQ/R,Miscellaneous,Pike,"Repeater (Eolia)",KAÃ˜EJQ,"141.3 PL",,FM,RM,Ham
145.190000,0.00000,n/a,"Missouri BrandMeister DMR",Clay,"Site: 121 Excelsior Springs",n/a,n/a,n/a,DMR,RM,TRS
145.190000,144.59000,W9IQ,"Miscellaneous Ham",Webster,"Seymour - Diggins area",W9IQ,"123.0 PL","123.0 PL",FM,RM,Ham
145.210000,0.00000,WB0QXW,Miscellaneous,"St. Louis","Repeater (St. Louis City)","WB0QXW 145.21",,,FM,RM,Ham
145.230000,144.63000,KD0MRV,Miscellaneous,Wayne,"Greenville Repeater",KD0MRV,"123.0 PL","123.0 PL",FM,RM,Ham
145.230000,145.83000,WA6JGM,Miscellaneous,Christian,"ARES (Highlandville) Mobile Spotters, ARES / RACES",WA6JGM,"162.2 PL","162.2 PL",FM,RM,Ham
145.250000,144.65000,KD0AIZ,Miscellaneous,Howell,"Howell County Skywarn Ares/Races (West Plaine)",N0MIC,"110.9 PL","110.9 PL",FM,RM,Ham
145.270000,144.67000,K0NXA,Miscellaneous,Christian,"K0NXA VHF Nixa",K0NXA,"162.2 PL","162.2 PL",FM,RM,Ham
145.290000,144.69000,K0NXA,Miscellaneous,Iron,"At Arcadia, Taum Sauk St Park, linked to SMLRS","144.29 100.0","100.0 PL","100.0 PL",FM,RM,Ham
145.290000,144.69000,K0NXA,Miscellaneous,Polk,"Bolivar Weather Net","Bolivar WX","162.2 PL","162.2 PL",FM,RM,Ham
145.290000,0.00000,n/a,"Missouri BrandMeister DMR",Polk,"Site: 101 Bolivar",n/a,n/a,n/a,DMR,RM,TRS
145.330000,144.73000,,"Office of Emergency Management / Skywarn / R.A.C.E.S","St. Louis","SKYWARN {Link to} National Weather Service - St Louis","145.33 141.3","141.3 PL","141.3 PL",FM,RM,Ham
145.330000,144.73000,KO0A,Miscellaneous,"St. Charles","St. Charles County Wx net SKYWARN Primary",KO0A,CSQ,CSQ,FM,RM,Ham
145.330000,144.73000,N0NWS,Miscellaneous,Greene,"Located at Cox Hospital South",N0NWS,"136.5 PL",136.5PL,FM,RM,Ham
145.350000,0.00000,KD0ETV,Miscellaneous,Linn,"Marcline Repeater",KD0ETV,"110.9 PL","110.9 PL",FM,RM,Ham
145.350000,0.00000,KA0YXU,Miscellaneous,"St. Louis","Repeater (Ladue)",KA0YXU,"123.0 PL","123.0 PL",FM,RM,Ham
145.350000,144.75000,N0NWS,"Weather / SKYWARN",Jasper,"Skywarn linked to 145.49 Fordland",N0NWS,"91.5 PL","91.5 PL",FM,RM,Ham
145.350000,144.75000,N0NWS,"Weather / SKYWARN",Jasper,"N0NWS repeater (P25)",N0NWS/P25,"293 NAC","293 NAC",P25,RM,Ham
145.370000,0.00000,,Miscellaneous,"St. Charles","WIRES X (Digital/Analog)","145.37 88.5","88.5 PL","88.5 PL",FM,RM,Ham
145.370000,144.77000,K0DCA,"Miscellaneous Ham",Webster,Saymour,K0DCA,"162.2 PL","162.2 PL",FM,RM,Ham
145.390000,144.79000,K0NXA,Miscellaneous,Newton,"Granby Link to SMLRS (Southwest Missouri Linked Repeater System)",K0NXA-Granby,"91.5 PL","91.5 PL",FM,RM,Ham
145.390000,144.79000,K0NXA,Miscellaneous,Newton,"P25 only local - not linked to SMLRS",K0NXA-P25-Granby,"656 NAC","656 NAC",P25,RM,Ham
145.410000,144.81000,N0NWS,Miscellaneous,Taney,"Branson to be linked with Fordland 145.49",N0NWS-Branson,"136.5 PL","136.5 PL",FM,RM,Ham
145.410000,144.81000,K0RBR,Miscellaneous,"St. Charles","St. Charles County",K0RBR,"141.3 PL","141.3 PL",FM,RM,Ham
145.430000,144.83000,,SKYWARN,Platte,"Skywarn-Secondary (Clay Co)",SkywarnClayS,CSQ,CSQ,FM,RM,Ham
145.430000,144.83000,KA0FKF,Miscellaneous,Greene,"Repeater (SW Spfld)",KA0FKF,"85.4 PL","107.2 PL",FM,RM,Ham
145.450000,144.85000,W0HL,"Amateur Radio",Vernon,"Nevada link to SMLRS (Southwest Missouri Linked Repeater System)",W0HL,"91.5 PL","91.5 PL",FM,RM,Ham
145.450000,144.85000,W0EEE/R,Miscellaneous,Phelps,"Missouri S and T ARC","W0EEE 145.45","110.9 PL","110.9 PL",FM,RM,Ham
145.470000,0.00000,n/a,"Missouri BrandMeister DMR",Laclede,"Site: 111 Conway",n/a,n/a,n/a,DMR,RM,TRS
145.490000,144.89000,W0ECA,"SKYWARN/Amateur Radio By County",Statewide,"St. Charles EMA",StCharlesEMA,"141.3 PL","141.3 PL",FM,RM,Ham
145.490000,144.89000,W0ECA,Miscellaneous,"St. Charles",Repeater,W0ECA,"141.3 PL","141.3 PL",FM,RM,Ham
145.490000,144.89000,N0NWS,"Miscellaneous Ham",Webster,"SWMO Regional SkyWarn at Fordland",N0NWS,"136.5 PL","136.5 PL",FM,RM,Ham
145.540000,0.00000,,Miscellaneous,Pulaski,"Skywarn - Local","Pulaski Skywarn","025 DPL","025 DPL",FM,BM,Ham
145.580000,0.00000,,Miscellaneous,Texas,SKYWARN,"145.58 CSQ",CSQ,"100.0 PL",FM,RM,Ham
145.600000,0.00000,,"SKYWARN/Amateur Radio VHF \'Wide Area\' Frequencies",Statewide,Alpha,HVTac1,"100.0 PL",,FM,BM,Ham
145.650000,0.00000,,"SKYWARN/Amateur Radio VHF \'Wide Area\' Frequencies",Statewide,Bravo,HVTac2,"100.0 PL",,FM,BM,Ham
145.670000,0.00000,,"SKYWARN/Amateur Radio D-STAR",Statewide,"Nationwide D-Star Digital Voice Simplex Frequency","D-Star Digit",,,D-STAR,BM,Ham
145.700000,0.00000,,"SKYWARN/Amateur Radio VHF \'Wide Area\' Frequencies",Statewide,Charlie,HVTac3,"100.0 PL",,FM,BM,Ham
146.400000,0.00000,,"SKYWARN/Amateur Radio VHF \'Wide Area\' Frequencies",Statewide,Delta,HVTac4,"100.0 PL",,FM,BM,Ham
146.400000,0.00000,,SKYWARN,Platte,"Skywarn Simplex - Primary",Skywarn,,,FM,BM,Ham
146.430000,0.00000,,"Office of Emergency Management / Skywarn / R.A.C.E.S","St. Louis","Countywide Tactical C","SLCSW Tac C",CSQ,CSQ,FM,BM,Ham
146.445000,0.00000,,"SKYWARN/Amateur Radio VHF \'Wide Area\' Frequencies",Statewide,Echo,HVTac5,"100.0 PL",,FM,BM,Ham
146.450000,0.00000,n/a,"Missouri BrandMeister DMR",Cass,"Site: 116 Pleasant Hill",n/a,n/a,n/a,DMR,RM,TRS
146.460000,0.00000,,"SKYWARN/Amateur Radio Amateur Storm Chasers",Statewide,"Alternate to 146.550 MHz.","SC Secondary","114.8 PL",,FM,M,Ham
146.460000,0.00000,,"Office of Emergency Management / Skywarn / R.A.C.E.S","St. Louis","Countywide Tactical B","SLCSW Tac B",CSQ,CSQ,FM,BM,Ham
146.490000,0.00000,,"Office of Emergency Management / Skywarn / R.A.C.E.S","St. Louis","Countywide Tactical D","SLCSW Tac D",CSQ,CSQ,FM,BM,Ham
146.490000,0.00000,n/a,"Missouri BrandMeister DMR","St. Charles","Site: 136 Defiance",n/a,n/a,n/a,DMR,RM,TRS
146.505000,0.00000,,"SKYWARN/Amateur Radio VHF \'Wide Area\' Frequencies",Statewide,Foxtrot,HVTac6,"100.0 PL",,FM,BM,Ham
146.520000,0.00000,,Miscellaneous,Macon,"National Calling Macon Co ARES","146.52 CSQ",CSQ,CSQ,FM,BM,Ham
146.550000,0.00000,,"SKYWARN/Amateur Radio By County",Statewide,"Weather Watchers (Nationwide Amateur Radio Simplex)",WethrWatcher,,,FM,M,Ham
146.550000,0.00000,,"SKYWARN/Amateur Radio Amateur Storm Chasers",Statewide,"Many Amateur storm chasers use or monitor this frequency","SC Primary","114.8 PL",,FM,M,Ham
146.550000,0.00000,,"SKYWARN/Amateur Radio VHF \'Wide Area\' Frequencies",Statewide,Statewide,HVCall,CSQ,,FM,BM,Ham
146.550000,0.00000,,"Office of Emergency Management / Skywarn / R.A.C.E.S","St. Louis","Other - Tactical J","SLCSW Tac J",CSQ,CSQ,FM,BM,Ham
146.580000,0.00000,,"Office of Emergency Management / Skywarn / R.A.C.E.S","St. Louis","Other - Tactical I","SLCSW Tac I",CSQ,CSQ,FM,BM,Ham
146.580000,0.00000,,Miscellaneous,Macon,"Simplex Macon Co ARES","146.58 CSQ",CSQ,CSQ,FM,BM,Ham
146.580000,0.00000,,Miscellaneous,Polk,"Bolivar area simplex","Blvr Simplex","165 DPL","165 DPL",FM,BM,Ham
146.595000,0.00000,,"SKYWARN/Amateur Radio VHF \'Wide Area\' Frequencies",Statewide,Golf,HVTac7,"100.0 PL",,FM,BM,Ham
146.610000,0.00000,,Miscellaneous,Cooper,Simplex,"146.61 127.3","127.3 PL","127.3 PL",FM,BM,Ham
146.625000,146.02500,WÃ˜KEM/R,Miscellaneous,Marion,"Repeater (Hannibal ARC)","WÃ˜KEM 6.625","103.5 PL","103.5 PL",FM,RM,Ham
146.625000,146.02500,AA0NC,Miscellaneous,Miller,"Repeater (Eldon)",AA0NC,"131.8 PL","131.8 PL",FMN,RM,Ham
146.625000,0.00000,,"SKYWARN/Amateur Radio By County",Statewide,"Ste Genevieve",SteGenevieve,,,FM,RM,Ham
146.625000,146.02500,,Miscellaneous,"Ste. Genevieve","Ste. Genevieve County ARES Primary",146.625,CSQ,"100.0 PL",FM,RM,Ham
146.625000,146.02500,,Miscellaneous,Perry,"Ste. Genevieve ARES (used by Perry County SKYWARN)","146625 CSQ",CSQ,"100.0 PL",FM,RM,Ham
146.640000,146.04000,W0EBE,Miscellaneous,Greene,"Greene Co SKYWARN (at MSHP)","Greene SKYWARN","162.2 PL","162.2 PL",FM,RM,Ham
146.655000,146.05500,K0NXA,Miscellaneous,Taney,"Branson link to SMLRS (SW Mo Linked Repeater System) Inspiration Tower, Shep of Hills","K0NXA Branson","91.5 PL","91.5 PL",FM,RM,Ham
146.655000,146.05500,K0NXA,Miscellaneous,Taney,"Inspiration Tower at  Shepherd of the Hills",K0NXA-Branson,"656 NAC","656 NAC",P25,RM,Ham
146.655000,146.15000,,Miscellaneous,Saline,"Saline SKYWARN",146.55,,,FM,RM,Ham
146.655000,0.00000,,"SKYWARN/Amateur Radio By County",Statewide,Carrolton,Carrolton,,,FM,RM,Ham
146.670000,146.07000,KB8VLL,Miscellaneous,Cedar,"Cedar Springs Repeater"," KB8VLL /R","91.5 PL","91.5 PL",FM,RM,Ham
146.670000,146.07000,K0NXA,Miscellaneous,Howell,"Willow Springs ink to SMLRS (Southwest Missouri Linked Repeater System)",K0NXA-Willow,"110.9 PL","110.9 PL",FM,RM,Ham
146.670000,146.07000,WB0HSI,Miscellaneous,"St. Charles",Repeater,"WB0HSI VHF","141.3 PL","141.3 PL",FM,RM,Ham
146.670000,0.00000,n/a,"Missouri BrandMeister DMR",Howell,"Site: 110 Willow Springs",n/a,n/a,n/a,DMR,RM,TRS
146.670000,146.07000,,"SKYWARN/Amateur Radio District 2 - Bootheel North VHF Ops",Statewide,"Mississippi County Net","2 MISS.",,,FM,RM,Ham
146.685000,146.28500,WÃ˜QMF/R,Miscellaneous,"Cape Girardeau","Cape Repeater (100.0 PL on input)",WÃ˜QMF/R,CSQ,"100.0 PL",FM,RM,Ham
146.685000,146.08500,K0NXA,Miscellaneous,Greene,"Repeater (at Springfield MSHP Troop D HQ)","K0NXA D-Star",,,D-STAR,RM,Ham
146.685000,146.08500,K0NXA,Miscellaneous,Greene,"Repeater (at Springfield MSHP Troop D HQ)","K0NXA Fusion",,,YSF,RM,Ham
146.685000,146.08500,K0NXA,Miscellaneous,Greene,"Repeater (at Springfield MSHP Troop D HQ)","K0NXA P25","656 NAC","656 NAC",P25,RM,Ham
146.685000,146.08500,K0NXA,Miscellaneous,Greene,"Repeater (at Springfield MSHP Troop D HQ)","K0NXA NXDN","1 RAN","1 RAN",NXDN48,RM,Ham
146.685000,0.00000,n/a,"Missouri BrandMeister DMR",Greene,"Site: 103 Springfield Troop D",n/a,n/a,n/a,DMR,RM,TRS
146.700000,146.10000,,SKYWARN,Jackson,"Secondary Repeater","KC SkyWarn 2","107.2 PL","107.2 PL",FM,RM,Ham
