Decimal,Hex,Alpha Tag,Mode,Description,Tag,Category
25118,621e,"Call Sheriff D2","D","Sheriff: Dispatch 2","Law Dispatch","Callaway County"
25119,621f,"Call Sheriff c2c","D","Sheriff: Car-to-Car","Law Tac","Callaway County"
25120,6220,"Call Sheriff Evt","D","Sheriff: Event","Law Tac","Callaway County"
25122,6222,"Callaway EMS","D","EMS: Dispatch","EMS Dispatch","Callaway County"
25123,6223,"Callaway EMS Tac","D","EMS: Tac","EMS-Tac","Callaway County"
25124,6224,"Callaway EMS Evt","D","EMS: Event","EMS-Tac","Callaway County"
25125,6225,"Callaway Fire","D","County Fire: Dispatch","Fire Dispatch","Callaway County"
25126,6226,"HSmt Fire Tac-1","D","Holts Summit Fire: Tac-1","Fire-Tac","Callaway County"
25128,6228,"Fulton Police","D","Fulton Police: Dispatch","Law Dispatch","Callaway County"
25136,6230,"HSmt Fire Tac-2","D","Holts Summit Fire: Tac-2","Fire-Tac","Callaway County"
25137,6231,"HSmt Fire Tac-3","D","Holts Summit Fire: Tac-3","Fire-Tac","Callaway County"
25201,6271,"Camden All","D","All","Multi-Dispatch","Camden County"
25202,6272,"Camden Travel","D","Travel","Multi-Dispatch","Camden County"
25203,6273,"Lake Ozark Fire","D","Lake Ozark Fire: Dispatch Patch from 154.0925","Fire Dispatch","Camden County"
25204,6274,"LkOzrk Fire Tac1","D","Lake Ozark Fire: Tactical 1","Fire-Tac","Camden County"
25205,6275,"LkOzrk Fire Tac2","D","Lake Ozark Fire: Tactical 2","Fire-Tac","Camden County"
25206,6276,"Osage Beach Fire","D","Osage Beach Fire: Dispatch Patch 154.415","Fire Dispatch","Camden County"
25207,6277,"OsgBch Fire Tac1","D","Osage Beach Fire: Tactical 1","Fire-Tac","Camden County"
25208,6278,"OsgBch Fire Tac2","D","Osage Beach Fire: Tactical 2","Fire-Tac","Camden County"
25209,6279,"Lk Ozark Common","D","Common/Shared Dispatch","Multi-Dispatch","Camden County"
25210,627a,"OsageBch Police","D","Osage Beach Police: Dispatch","Law Dispatch","Camden County"
25214,627e,"Osage Beach EMS ","D","Osage Beach Ambulance: Dispatch","EMS Dispatch","Camden County"
25215,627f,"OsageBch EMS Tac","D","Osage Beach Ambulance: Tac","EMS-Tac","Camden County"
25216,6280,"Camden Sheriff","D","Sheriff: Dispatch","Law Dispatch","Camden County"
25217,6281,"LinnCreek Police","D","Linn Creek Police: Dispatch (w/ Sunrise Beach)","Law Dispatch","Camden County"
25221,6285,"Lk Ozrk Police","D","Lake Ozark Police: Dispatch","Law Dispatch","Camden County"
25228,628c,"Camdenton PD","D","Camdenton Police: Dispatch","Law Dispatch","Camden County"
25300,62d4,"Lk Ozark Interop","D","Lake Ozark: Interop","Interop","Camden County"
25301,62d5,"Carroll All","D","All","Multi-Dispatch","Carroll County"
25302,62d6,"Carroll Travel","D","Travel","Multi-Dispatch","Carroll County"
25303,62d7,"Carroll Sheriff","D","Sheriff: Dispatch","Law Dispatch","Carroll County"
25306,62da,"Carroll Amb","D","Carroll County Ambulance District","EMS Dispatch","Carroll County"
25401,6339,"Cass Sheriff","D","Sheriff: Dispatch","Law Dispatch","Cass County"
25501,639d,"Cedar All","D","All","Multi-Dispatch","Cedar County"
25502,639e,"Cedar Travel","D","Travel","Multi-Dispatch","Cedar County"
25503,639f,"Cedar Sheriff","D","Sheriff: Dispatch","Law Dispatch","Cedar County"
25504,63a0,"Cedar Shrf C2C","DE","Sheriff: Car-to-Car","Law Tac","Cedar County"
25603,6403,"Chariton Sheriff","D","Sheriff: Dispatch","Law Dispatch","Chariton County"
25701,6465,"Christian All","D","All","Multi-Dispatch","Christian County"
25702,6466,"Christian Travel","D","Travel","Multi-Dispatch","Christian County"
25802,64ca,"Clark Co Travel","D","Travel","Multi-Dispatch","Clark County"
25803,64cb,"Clark Sheriff","D","Sheriff: Dispatch","Law Dispatch","Clark County"
26001,6591,"Clinton All","D","All","Multi-Dispatch","Clinton County"
26002,6592,"Clinton Travel","D","Travel","Multi-Dispatch","Clinton County"
26003,6593,"Clinton Law","D","Sheriff/Police: Dispatch (Plattsburg, Lathrop, Gower, Trimble)","Law Dispatch","Clinton County"
26006,6596,"Clinton Fire","D","County Fire","Fire-Tac","Clinton County"
26007,6597,"Clinton FireTac1","D","Fire: Tac-1","Fire-Tac","Clinton County"
26012,659c,"Clinton EM","D","Emergency Management","Emergency Ops","Clinton County"
26101,65f5,"Cole All","D","All","Multi-Dispatch","Cole County"
26102,65f6,"Cole Travel","D","Travel","Multi-Dispatch","Cole County"
26103,65f7,"Cole Sheriff","D","Sheriff: Dispatch","Law Dispatch","Cole County"
26111,65ff,"Cole EMS 1","D","EMS: Ops 1","EMS-Tac","Cole County"
26112,6600,"Cole EMS 2","D","EMS: Ops 2","EMS-Tac","Cole County"
26114,6602,"Cole EMS 26114","D","EMS: Ops","EMS-Tac","Cole County"
26133,6615,"Cole Hazmat","D","Hazmat: Testing/Radio Checks","Emergency Ops","Cole County"
26138,661a,"LU Police","D","Lincoln University Police (Jeff City)","Law Dispatch","Cole County"
26147,6623,"JeffCty FireTac1","D","Jefferson City Fire: Tac 1","Fire-Tac","Cole County"
26148,6624,"JeffCty FireTac2","D","Jefferson City Fire: Tac 2","Fire-Tac","Cole County"
26149,6625,"JeffCty FireTac3","D","Jefferson City Fire: Tac 3","Fire-Tac","Cole County"
26201,6659,"Cooper All","D","All","Multi-Dispatch","Cooper County"
26202,665a,"Cooper Travel","D","Travel","Multi-Dispatch","Cooper County"
26203,665b,"Cooper Law Disp","D","County Law: Dispatch","Law Dispatch","Cooper County"
26204,665c,"Cooper Shrf Tac","D","Sheriff: Tactical","Law Tac","Cooper County"
26205,665d,"Cpr EMA6/Rur Law","D","EMA 6 / Sheriff / Rural Law","Multi-Dispatch","Cooper County"
26206,665e,"Cooper EMA 7","D","EMA 7","Emergency Ops","Cooper County"
26207,665f,"Boonville Police","D","Boonville Police: Dispatch","Law Dispatch","Cooper County"
26208,6660,"Boonville PD Tac","DE","Boonville Police: Tac","Law Tac","Cooper County"
26401,6721,"Dallas All","D","All","Multi-Dispatch","Dallas County"
26501,6785,"Daviess All","D","All","Multi-Dispatch","Daviess County"
26503,6787,"Daviess Sheriff","D","Sheriff: Dispatch","Law Dispatch","Daviess County"
26701,684d,"Gasconade All","D","All","Multi-Dispatch","Gasconade County"
26702,684e,"Gasc Travel","D","Travel","Multi-Dispatch","Gasconade County"
26703,684f,"Gasc Sheriff","D","Sheriff: Dispatch","Law Dispatch","Gasconade County"
26704,6850,"Gasc Shrf Ops","D","Sheriff: Special Ops","Law Tac","Gasconade County"
26705,6851,"Gasc Shrf c2c","D","Sheriff: Car-to-Car","Law Tac","Gasconade County"
26706,6852,"Gasc Law SpEv","D","Law: Special Events","Law Tac","Gasconade County"
26707,6853,"Gasc Law Muni","D","Law: Municipal Departments","Law Tac","Gasconade County"
26708,6854,"Hermann Fire","D","Hermann Fire: Dispatch","Fire Dispatch","Gasconade County"
26802,68b2,"Gentry Travel","D","Travel","Multi-Dispatch","Gentry County"
26803,68b3,"Gentry Sheriff","D","Sheriff: Dispatch","Law Dispatch","Gentry County"
26901,6915,"Greene All ","D","All ","Multi-Dispatch","Greene Countywide"
26902,6916,"Greene Travel ","D","Travel","Multi-Dispatch","Greene Countywide"
26903,6917,"AirCare Dispatch","D","AirCare Dispatch","EMS Dispatch","Cox Health (Southwest Missouri)"
27001,6979,"Grundy All","D","All","Multi-Dispatch","Grundy County"
27002,697a,"Grundy Travel","D","Travel","Multi-Dispatch","Grundy County"
27003,697b,"Grundy Sheriff","D","Sheriff: Dispatch","Law Dispatch","Grundy County"
27006,697e,"Trenton Police","D","Trenton Police: Dispatch","Law Dispatch","Grundy County"
27101,69dd,"Harrison All","D","All / Sheriff: Dispatch","Law Dispatch","Harrison County"
27102,69de,"Harrison Travel","D","Travel","Multi-Dispatch","Harrison County"
27203,6a43,"Clinton Police","D","Clinton Police: Dispatch","Law Dispatch","Henry County"
27403,6b0b,"Holt Sheriff","D","Sheriff: Dispatch","Law Dispatch","Holt County"
27501,6b6d,"Howard All","D","All","Multi-Dispatch","Howard County"
27502,6b6e,"Howard Travel","D","Travel","Multi-Dispatch","Howard County"
27503,6b6f,"Howard Sheriff","D","Sheriff: Dispatch","Law Dispatch","Howard County"
27506,6b72,"Howard Sheriff06","D","Sheriff: Operations","Law Tac","Howard County"
27605,6bd5,"MOLEFAT","D","MO Law Enforcement Funeral Assistance Team","Law Tac","Interoperability - Statewide"
27701,6c35,"Jasper All","D","All","Multi-Dispatch","Jasper County"
27702,6c36,"Jasper Travel","D","Travel","Multi-Dispatch","Jasper County"
27703,6c37,"Jasper Sheriff","D","Sheriff: Dispatch ","Law Dispatch","Jasper County"
27704,6c38,"Jasp Sheriff c2c","DE","Sheriff: Car-to-Car","Law Tac","Jasper County"
27705,6c39,"Jasp Muni Law","D","Municipal Law","Law Tac","Jasper County"
27706,6c3a,"Jasp Sheriff Tac","DE","Sheriff: Tac","Law Tac","Jasper County"
27707,6c3b,"Jasper Law Disp2","DE","Sheriff: Operations","Law Dispatch","Jasper County"
27708,6c3c,"Jasp Shrf SWAT","DE","Sheriff: SWAT","Law Talk","Jasper County"
27709,6c3d,"Jasper Co Court","D","County Courts - Joplin and Carthage","Law Tac","Jasper County"
27710,6c3e,"Jasper Sheriff 2","De","Sheriff: Dispatch 2","Law Dispatch","Jasper County"
27712,6c40,"Jasper Law Enc","DE","Law related secure comms","Law Tac","Jasper County"
27801,6c99,"Johnson All","D","All","Multi-Dispatch","Johnson County"
27802,6c9a,"Johnson Travel","D","Travel","Multi-Dispatch","Johnson County"
27803,6c9b,"Johnson Sheriff","D","Sheriff: Dispatch","Law Dispatch","Johnson County"
27805,6c9d,"Wrnbg AnimCntrl","D","Warrensburg Animal Control","Law Dispatch","Johnson County"
27807,6c9f,"Warrenbg Police","D","Warrensburg Police: Dispatch","Law Dispatch","Johnson County"
27901,6cfd,"Knox All","D","All","Multi-Dispatch","Knox County"
27902,6cfe,"Knox Travel","D","Travel","Multi-Dispatch","Knox County"
27903,6cff,"Knox Sheriff ","D","Sheriff: Dispatch","Law Dispatch","Knox County"
27904,6d00,"Knox Sheriff Tac","D","Sheriff: Tactical","Law Tac","Knox County"
28001,6d61,"Lafayette All","D","All","Multi-Dispatch","Lafayette County"
28002,6d62,"Lafayette Travel","D","Travel","Multi-Dispatch","Lafayette County"
28003,6d63,"SniVal Fire/EMS","D","Sni-Valley Fire/EMS: Dispatch","Fire Dispatch","Lafayette County"
28004,6d64,"SV Fire/EMS Ops","D","Sni-Valley Fire/EMS: Operations","Fire-Tac","Lafayette County"
28005,6d65,"Odessa Police","D","Odessa Police: Dispatch","Law Dispatch","Lafayette County"
28006,6d66,"Odessa PoliceTac","D","Odessa Police: Tac","Law Tac","Lafayette County"
28007,6d67,"Concordia Police","D","Concordia Police: Dispatch","Law Dispatch","Lafayette County"
28009,6d69,"Laf Sheriff 1","D","Sheriff: Dispatch","Law Dispatch","Lafayette County"
28010,6d6a,"Laf Sheriff Ops","D","Sheriff: Ops","Law Tac","Lafayette County"
28014,6d6e,"Lexington PD","D","Lexington Police: Dispatch","Law Dispatch","Lafayette County"
28015,6d6f,"Higginsville PD","D","Higginsville Police: Dispatch","Law Dispatch","Lafayette County"
28017,6d71,"Odessa Fire/EMS","D","Odessa Fire/EMS: Dispatch","Fire Dispatch","Lafayette County"
28101,6dc5,"Lawrence Shrf","D","Sheriff: Dispatch","Law Dispatch","Lawrence County"
28103,6dc7,"Lawrence Fire","D","Fire: Countywide Dispatch","Fire Dispatch","Lawrence County"
28201,6e29,"Lewis EMS","D","EMS (All Channel)","Multi-Dispatch","Lewis County"
28202,6e2a,"Lewis Travel","D","Travel","Multi-Dispatch","Lewis County"
28203,6e2b,"Lewis Shrf Main","D","Sheriff: Dispatch","Law Dispatch","Lewis County"
28204,6e2c,"Lewis SheriffTac","D","Sheriff: Tactical","Law Tac","Lewis County"
28301,6e8d,"Linn All","D","All","Multi-Dispatch","Linn County"
28302,6e8e,"Linn Travel","D","Travel","Multi-Dispatch","Linn County"
28303,6e8f,"Brookfld Police","D","Brookfield Police: Dispatch","Law Dispatch","Linn County"
28304,6e90,"Linn Sheriff","D","Sheriff: Dispatch","Law Dispatch","Linn County"
28305,6e91,"Linn Sheriff C2C","D","Sheriff: Car-to-Car","Law Tac","Linn County"
28306,6e92,"Linn Spec Events","D","Special Events","Multi-Tac","Linn County"
28308,6e94,"Marcel Police ","D","Marceline Police: Dispatch","Law Dispatch","Linn County"
28401,6ef1,"Livingston All","D","All (Sheriff - some use)","Multi-Dispatch","Livingston County"
28402,6ef2,"LivCo Travel","D","Travel","Multi-Dispatch","Livingston County"
28403,6ef3,"LivCo Shrf 403","D","Sheriff: Ops (some use)","Law Dispatch","Livingston County"
28408,6ef8,"LivCo Sheriff","D","Sheriff: Dispatch","Law Dispatch","Livingston County"
28502,6f56,"Macon Travel","D","Travel","Multi-Dispatch","Macon County"
28601,6fb9,"Marion All","D","All","Multi-Dispatch","Marion County "
28602,6fba,"Marion Travel","D","Travel","Multi-Dispatch","Marion County "
28603,6fbb,"Marion Sheriff","D","Sheriff: Dispatch","Law Dispatch","Marion County "
28611,6fc3,"Marion Co EMS","D","EMS: Dispatch","EMS Dispatch","Marion County "
28612,6fc4,"NEMO Law Disp","D","Marion/Lewis Co Law Dispatch (by NECOMM)","Law Dispatch","Marion County "
28615,6fc7,"Hannibal Fire","D","Fire: Dispatch (patched to 154.13)","Fire Dispatch","Marion County "
28618,6fca,"Hannibal Police","D","Hannibal Police: Dispatch (patched to 155.58)","Law Dispatch","Marion County "
28622,6fce,"NEMO Fire 1","D","Fire: Dispatch (NEMO)","Fire Dispatch","Marion County "
28623,6fcf,"NEMO Fire 2","D","Fire: Dispatch (NEMO)","Fire Dispatch","Marion County "
28624,6fd0,"MarionCo Fire","D","Fire: Paging-Countywide","Fire Dispatch","Marion County "
28701,701d,"McDonald All","D","All","Multi-Dispatch","McDonald County"
28801,7081,"Mercer All","D","All","Multi-Dispatch","Mercer County "
28802,7082,"Mercer Travel","D","Travel","Multi-Dispatch","Mercer County "
28803,7083,"Mercer Sheriff","D","Sheriff: Dispatch","Law Dispatch","Mercer County "
28901,70e5,"Miller All","D","All","Multi-Dispatch","Miller County"
28902,70e6,"Miller Travel","D","Travel","Multi-Dispatch","Miller County"
28903,70e7,"Miller Sheriff","D","Sheriff","Law Dispatch","Miller County"
28904,70e8,"Eldon Fire Ops","D","Eldon Fire: Ops","Fire Dispatch","Miller County"
28906,70ea,"Miller Events","D","Events","Multi-Tac","Miller County"
28912,70f0,"Eldon Police","D","Eldon Police: Dispatch/Ops","Law Dispatch","Miller County"
29001,7149,"Moniteau All","D","All ","Multi-Dispatch","Moniteau County"
29002,714a,"Moniteau Travel","D","Travel","Multi-Dispatch","Moniteau County"
29003,714b,"Moniteau Sheriff","D","Sheriff: Dispatch","Law Dispatch","Moniteau County"
29105,71b1,"Monroe Sheriff","D","Sheriff: Dispatch","Law Dispatch","Monroe County"
29301,7275,"Morgan All","D","All","Multi-Dispatch","Morgan County"
29302,7276,"Morgn Travel","D","Travel","Multi-Dispatch","Morgan County"
29303,7277,"Morgan Sheriff","D","Sheriff: Dispatch","Law Dispatch","Morgan County"
29306,727a,"Morgan 29306","D","Operations","Law Tac","Morgan County"
29401,72d9,"Newton All","D","All","Multi-Dispatch","Newton County"
29402,72da,"Newton Travel","D","Travel","Multi-Dispatch","Newton County"
29403,72db,"Neosho Police","D","Neosho Police: Dispatch","Law Dispatch","Newton County"
29406,72de,"Nwtn PD Rural/JO","D","Rural Police: Dispatch/Juvenile Officers","Law Dispatch","Newton County"
29408,72e0,"Neosho Fire","D","Neosho Fire: Dispatch/Main ","Fire Dispatch","Newton County"
29409,72e1,"Neosho Streets","D","Streets (Snow Plows, Maintenance)","Public Works","Newton County"
29412,72e4,"Newton Cmd","D","County Command (?)","Multi-Dispatch","Newton County"
29414,72e6,"Newton Sheriff","D","Sheriff: Dispatch","Law Dispatch","Newton County"
29416,72e8,"Newton Ambulance","D","EMS: Dispatch (Ambulance District)","EMS Dispatch","Newton County"
29417,72e9,"FreemanNeo Inbnd","D","Freeman Neosho: Inbound Reports (Newton Co units)","Hospital","Newton County"
29418,72ea,"Newton EMS Tac-2","D","EMS: Tac-2 (Ambulance District)","EMS-Tac","Newton County"
29501,733d,"Nodaway All","D","All // Sheriff: Dispatch","Multi-Dispatch","Nodaway County "
29502,733e,"Nodaway Travel","D","Travel","Multi-Dispatch","Nodaway County "
29601,73a1,"Osage All","D","All","Multi-Dispatch","Osage County"
29602,73a2,"Osage Travel","D","Travel","Multi-Dispatch","Osage County"
29603,73a3,"Osage Amb Tac","D","Osage Ambulance: Tactical","EMS-Tac","Osage County"
29604,73a4,"Osage Sheriff","D","Sheriff: Dispatch","Law Dispatch","Osage County"
29605,73a5,"Osage Amb Disp","D","Osage Ambulance: Dispatch","EMS Dispatch","Osage County"
29608,73a8,"Osage Amb-Belle","D","Osage Ambulance: Dispatch-Belle","EMS Dispatch","Osage County"
29610,73aa,"Linn Police Disp","D","Linn Police: Dispatch","Law Dispatch","Osage County"
29701,7405,"Pettis All","D","All Call","Multi-Dispatch","Pettis County"
29702,7406,"Pettis Travel","D","Travel","Multi-Dispatch","Pettis County"
29703,7407,"Sedalia Law","D","Sedalia Law ","Law Dispatch","Pettis County"
29704,7408,"Pettis Sheriff","D","Sheriff: Dispatch","Law Dispatch","Pettis County"
29705,7409,"Pettis EMS Disp1","D","EMS: Dispatch 1 (PCAD)","EMS Dispatch","Pettis County"
29706,740a,"Pettis EMS Disp2","D","EMS: Dispatch 2  (PCAD)","EMS Dispatch","Pettis County"
29707,740b,"Pettis EMS Tac6","D","EMS: Tac/Ops (On-scene/Training) (PCAD)","EMS-Tac","Pettis County"
29802,746a,"Platte Travel","D","Travel","Multi-Dispatch","Platte County"
30102,7596,"Ralls Travel","D","Travel","Multi-Dispatch","Ralls County"
30103,7597,"Ralls Co Sheriff","D","Sheriff: Dispatch","Law Dispatch","Ralls County"
30201,75f9,"Randolph All","D","All","Multi-Dispatch","Randolph County"
30202,75fa,"Randolph Travel","D","Travel","Multi-Dispatch","Randolph County"
30204,75fc,"Randolph Sheriff","D","Sheriff: Dispatch","Law Dispatch","Randolph County"
30205,75fd,"Rand Sheriff c2c","D","Sheriff: Car-to-Car","Law Tac","Randolph County"
30206,75fe,"Rand Sheriff Tac","D","Sheriff: Tac","Law Tac","Randolph County"
30304,7660,"Richmond Police","D","Richmond Police: Dispatch","Law Dispatch","Ray County"
30305,7661,"Rich Police Tac","D","Richmond Police: Tac","Law Tac","Ray County"
30306,7662,"Richmond Fire","D","Richmond Fire: Dispatch","Fire Dispatch","Ray County"
30308,7664,"Lawson Fire/EMS","D","Lawson Fire/EMS: Dispatch","Fire Dispatch","Ray County"
30310,7666,"Ray Rural Fire","D","Fire: Dispatch - Rural (Orrick, Hardin, Stret, Wood Heights)","Fire Dispatch","Ray County"
30311,7667,"Ray RurFire Tac","D","Fire: Tac - Rural (Countywide)","Fire-Tac","Ray County"
30312,7668,"Ray Fire Tanker","D","Fire: Tanker Shuttle (Countywide)","Fire-Tac","Ray County"
30313,7669,"Ray County EMS","D","Ray County Ambulance: Dispatch","EMS Dispatch","Ray County"
30315,766b,"Ray Sheriff","D","Sheriff: Dispatch","Law Dispatch","Ray County"
30317,766d,"Lawson Police","D","Lawson Police: Dispatch","Law Dispatch","Ray County"
30401,76c1,"Saline All","D","All","Multi-Dispatch","Saline County"
30402,76c2,"Saline Travel","D","Travel","Multi-Dispatch","Saline County"
30503,7727,"Schuyler Sheriff","D","Sheriff: Dispatch","Law Dispatch","Schuyler County "
30601,7789,"Scotland All","D","All","Multi-Dispatch","Scotland County"
30602,778a,"Scotland Travel","D","Travel","Multi-Dispatch","Scotland County"
30603,778b,"Scotland Law","D","Law: Dispatch","Law Dispatch","Scotland County"
30702,77ee,"Shelby Travel","D","Travel","Multi-Dispatch","Shelby County"
30801,7851,"St Clair All","D","All (limited use by Sheriff)","Multi-Dispatch","St. Clair County"
30802,7852,"StCl Shrf Travel","D","Sheriff: Travel (Prisoner Transport Vans)","Corrections","St. Clair County"
30803,7853,"StCl SheriffMain","D","Sheriff: Main","Law Dispatch","St. Clair County"
30804,7854,"StCl Sheriff c2c","D","Sheriff: Car-to-Car","Law Tac","St. Clair County"
30805,7855,"StCl Sheriff Ops","D","Sheriff: Ops","Law Dispatch","St. Clair County"
30808,7858,"StCl Muni Police","D","Police: Dispatch (Appleton City*, Lowry, Osceola)","Law Dispatch","St. Clair County"
30901,78b5,"Stone All","D","All","Multi-Dispatch","Stone County"
30902,78b6,"Stone Travel","D","Travel","Multi-Dispatch","Stone County"
30903,78b7,"Stone Sheriff","De","Sheriff: Dispatch","Law Dispatch","Stone County"
30904,78b8,"Stone Shrf Admin","D","Sheriff: Admin","Law Tac","Stone County"
30905,78b9,"Stone Shrf Inv","D","Sheriff: Investigations","Law Tac","Stone County"
30906,78ba,"Stone SheriffTac","D","Sheriff: Tac","Law Tac","Stone County"
30907,78bb,"Stone Law All","D","Law: All","Law Talk","Stone County"
30908,78bc,"Stone Fire All","D","Fire: All","Fire-Talk","Stone County"
30909,78bd,"Stone EMS All","D","EMS: All","EMS Dispatch","Stone County"
30910,78be,"Stone EMD All","D","EMD: All","Emergency Ops","Stone County"
30911,78bf,"Crain/Gal Police","D","Crane/Galena Police: Main","Law Dispatch","Stone County"
30912,78c0,"RS/BW/KC Police","D","Police: Main (Reeds Spring-Branson West-Kimberling City)","Law Dispatch","Stone County"
30913,78c1,"IndnPoint Police","D","Indian Point Police: Main","Law Dispatch","Stone County"
30914,78c2,"BransonW Police","D","Branson West Police: Dispatch","Law Dispatch","Stone County"
31002,791a,"Sullivan Travel","D","Travel","Multi-Dispatch","Sullivan County"
31003,791b,"Sullivan Sheriff","D","Sheriff: Dispatch","Law Dispatch","Sullivan County"
31101,797d,"Taney All","D"," All","Multi-Dispatch","Taney County"
31102,797e,"Taney Travel","D","Travel","Multi-Dispatch","Taney County"
31103,797f,"Taney Sheriff","D","Sheriff: Dispatch","Law Dispatch","Taney County"
31104,7980,"Taney Shrf Ops","D","Sheriff: Special Ops","Law Tac","Taney County"
31105,7981,"Taney Shrf c2c","D","Sheriff: Car-to-Car","Law Tac","Taney County"
31107,7983,"Taney Law All","D","Taney Law: All","Law Dispatch","Taney County"
31109,7985,"Taney Shrf Event","D","Sheriff: Event","Law Tac","Taney County"
31110,7986,"Hollister Police","D","Hollister Police: Dispatch","Law Dispatch","Taney County"
31111,7987,"Hollister PD Tac","D","Hollister Police: Tac","Law Tac","Taney County"
31112,7988,"Branson Police","DE","Branson Police","Law Dispatch","Taney County"
31113,7989,"BransonPD Patrol","DE","Branson Police: Patrol","Law Tac","Taney County"
31116,798c,"Branson PD Info","DE","Branson: Police: Record Checks","Law Dispatch","Taney County"
31126,7996,"Forsyth Police","D","Forsyth Police Dispatch","Law Dispatch","Taney County"
31301,7a45,"Webster All","D","All","Multi-Dispatch","Webster County"
31302,7a46,"Webster Travel","D","Travel","Multi-Dispatch","Webster County"
40001,9c41,"EmComOps 1","D","Emergency Communications Operations 1","Law Tac","Greene Countywide"
40003,9c43,"Greene C/W Call ","D","Countywide Call","Multi-Dispatch","Greene Countywide"
40004,9c44,"Greene C/W Tac-1","D","Tac-1","Multi-Tac","Greene Countywide"
40005,9c45,"Greene C/W Tac-2","D","Tac-2","Multi-Tac","Greene Countywide"
40006,9c46,"Greene C/W Tac-3","D","Tac-3","Multi-Tac","Greene Countywide"
40007,9c47,"Greene C/W Tac-4","D","Tac-4","Multi-Tac","Greene Countywide"
40008,9c48,"Greene C/W Tac-5","D","Tac-5","Multi-Tac","Greene Countywide"
40009,9c49,"Greene C/W Tac-6","D","Tac-6","Multi-Tac","Greene Countywide"
40010,9c4a,"Greene C/W Tac-7","D","Tac-7","Multi-Tac","Greene Countywide"
40011,9c4b,"Greene C/W Tac-8","D","Tac-8","Multi-Tac","Greene Countywide"
40012,9c4c,"Greene OEM Ops ","D","OEM: Ops/Storm Damage Assessment","Emergency Ops","Greene County - Other"
40013,9c4d,"Greene OEM ","D","OEM","Emergency Ops","Greene County - Other"
40014,9c4e,"Greene OEM Cmd","D","OEM: Command","Emergency Ops","Greene County - Other"
40015,9c4f,"Greene Wx Net ","D","Weather Net","Emergency Ops","Greene County - Other"
40051,9c73,"Spfld PD Emrgncy","D","Police: Emergency","Law Dispatch","Springfield Police"
40052,9c74,"Spfld Police Z1S","D","Police: Zone 1 (South)","Law Dispatch","Springfield Police"
40053,9c75,"Spfld Police Z2N","D","Police: Zone 2 (North)","Law Dispatch","Springfield Police"
40054,9c76,"Spfld Police Z3A","D","Police: Zone 3 (Admin) ","Law Dispatch","Springfield Police"
40055,9c77,"Spfld Police C2C","D","Police: Officer-to-Officer (Patrol Officers) [C1] from old system","Law Tac","Springfield Police"
40059,9c7b,"Spfld PoliceTac1","D","Police: Tac-1","Law Tac","Springfield Police"
40060,9c7c,"Spfld PoliceTac2","D","Police: Tac-2","Law Tac","Springfield Police"
40061,9c7d,"Spfld PoliceTac3","D","Police: Tac-3","Law Tac","Springfield Police"
40062,9c7e,"Spfld PoliceTac4","D","Police: Tac-4","Law Tac","Springfield Police"
40064,9c80,"Spfld PoliceCmdr","DE","Police: Commanders","Law Tac","Springfield Police"
40066,9c82,"Spfld Police SIU","DE","Police: Special Investigations Unit","Law Tac","Springfield Police"
40067,9c83,"Spfld PoliceNarc","DE","Police: Narcotic","Law Tac","Springfield Police"
40090,9c9a,"Spfld AnimalCntr","D","Animal Control: Main ","Public Works","Greene County Medical/Health"
40091,9c9b,"Spfld A/C Tac-1","D","Animal Control: Tac-1 ","Public Works","Greene County Medical/Health"
40092,9c9c,"Spfld A/C Tac 2","D","Animal Control: Tac-2 ","Public Works","Greene County Medical/Health"
40101,9ca5,"Spfld Fire Ops 1","D","Fire: Ops 1","Fire-Tac","Springfield Fire"
40102,9ca6,"Spfld Fire Ops 2","D","Fire: Ops 2","Fire-Tac","Springfield Fire"
40103,9ca7,"Spfld Fire Ops 3","D","Fire: Ops 3","Fire-Tac","Springfield Fire"
40104,9ca8,"Spfld Fire Ops 4","D","Fire: Ops 4","Fire-Tac","Springfield Fire"
40105,9ca9,"Spfld Fire Ops 5","D","Fire: Ops 5","Fire-Tac","Springfield Fire"
40106,9caa,"Spfld Fire Ops 6","D","Fire: Ops 6","Fire-Tac","Springfield Fire"
40107,9cab,"Spfld Fire Ops 7","D","Fire: Ops 7","Fire-Tac","Springfield Fire"
40108,9cac,"Spfld Fire Ops 8","D","Fire: Ops 8","Fire-Tac","Springfield Fire"
40109,9cad,"Spfld Fire Ops 9","D","Fire: Ops 9","Fire-Tac","Springfield Fire"
40110,9cae,"Spfld FireOps 10","D","Fire: Ops 10","Fire-Tac","Springfield Fire"
40111,9caf,"Spfld FireOps 11","D","Fire: Ops 11","Fire-Tac","Springfield Fire"
40112,9cb0,"Spfld FireOps 12","D","Fire: Ops 12","Fire-Tac","Springfield Fire"
40125,9cbd,"Spfld Fire Commn","D","Fire: Common","Fire-Tac","Springfield Fire"
40126,9cbe,"Spfld Fire Disp1","D","Fire: Dispatch (Patched to 154.400)","Fire Dispatch","Springfield Fire"
40127,9cbf,"Spfld Fire Disp2","D","Fire: Non-Emergency Dispatch","Fire Dispatch","Springfield Fire"
40176,9cf0,"Grn Airport M/A","D","Airport Mutual Aid","Multi-Tac","Greene County - Other"
40201,9d09,"Spfld Streets 1","D","Streets 1","Public Works","Greene/Springfield Public Works"
40202,9d0a,"Spfld Streets 2","D","Streets 2","Public Works","Greene/Springfield Public Works"
